worker,device,device_path,phase,stage,method,layout,bytes,repeat,started,ended,file,samples,warmup,setup_ns,verified_records,base_offset,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,4096,0,1789404056.535256,1789404056.702045,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-4096-r0.csv.gz,2000,32,2394619,2032,0,13.264,17.369607499999997,5.597206337401164,152.421,13.48396,14.70795,16.6635,17.2175,17.50925,17.8681,18.2893,24.131999999999994,114.38314399999999,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,512,0,1789404056.711436,1789404056.866959,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-512-r0.csv.gz,2000,32,519928,2032,0,12.364,14.84978,5.279204353934407,121.894,12.558969999999999,13.25195,13.746,14.6615,15.0945,15.553,15.95215,19.156629999999993,113.81114699999998,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,65536,0,1789404056.876435,1789404057.2438931,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-65536-r0.csv.gz,2000,32,32499834,2032,0,32.042,35.7281305,3.727415222304828,79.15,32.6978,33.174699999999994,34.03575,34.661500000000004,35.66775,40.141400000000004,42.77035,49.42979,68.78067899999978,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,65536,1,1789404057.2523992,1789404057.62889,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-65536-r1.csv.gz,2000,32,31043412,2032,0,31.644,35.750606,3.8649114673901654,80.805,32.58075,33.09995,33.898,34.6615,35.62475,40.472000000000016,43.7361,49.40306,76.07474499999995,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,512,1,1789404057.6372383,1789404057.8005917,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-512-r1.csv.gz,2000,32,499846,2032,0,12.222,14.7799195,4.791291688054459,114.149,12.43796,13.24295,13.704,14.637,15.09925,15.5011,15.8761,18.220489999999998,109.73246999999999,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,16384,1,1789404057.8102121,1789404058.0305858,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-16384-r1.csv.gz,2000,32,8573674,2032,0,15.455,17.8168835,5.431269315263951,77.62,15.62495,15.8168,16.44875,16.816499999999998,17.1785,18.0486,18.982699999999998,49.060269999999996,62.640697999999986,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,16384,1,1789404058.0397189,1789404058.266795,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-16384-r1.csv.gz,2000,32,8691530,2032,0,18.79,23.3699825,3.219263013826884,66.252,20.613970000000002,21.5799,22.273,22.865000000000002,23.36725,24.1353,25.468149999999987,37.83689,53.86408799999974,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,65536,1,1789404058.2759342,1789404058.6235359,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-65536-r1.csv.gz,2000,32,31540680,2032,0,25.462,29.789866999999997,7.441328952029402,87.276,25.76383,26.1434,26.907,27.3575,28.23025,35.34040000000001,53.43875,57.99852,69.25214899999976,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,512,1,1789404058.6326263,1789404058.8056035,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-512-r1.csv.gz,2000,32,514328,2032,0,12.435,21.0440605,19.2730626975538,181.638,12.86598,13.02,13.495750000000001,13.811499999999999,14.666500000000001,65.27380000000001,75.57565,78.08765,88.31136599999994,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,4096,1,1789404058.8147967,1789404058.9893105,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-4096-r1.csv.gz,2000,32,2452391,2032,0,12.968,17.4383905,4.600995793630956,116.397,13.657969999999999,14.74795,16.836,17.29,17.6685,18.2893,18.74875,24.285050000000002,112.25894399999997,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,4096,1,1789404058.9988244,1789404059.149385,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-4096-r1.csv.gz,2000,32,2525415,2032,0,10.647,12.5733695,5.113697387113335,114.184,10.813930000000001,10.998850000000001,11.87725,12.232,12.46525,12.7471,13.1345,22.49503,109.85389899999993,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,16384,2,1789404059.1588237,1789404059.3777819,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-16384-r2.csv.gz,2000,32,8815130,2032,0,15.357,17.859829,5.33925930422554,83.342,15.65,15.924,16.5025,16.874499999999998,17.3345,17.839199999999998,18.660599999999995,48.3573,66.00619099999993,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,512,2,1789404059.387258,1789404059.5674276,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-512-r2.csv.gz,2000,32,530119,2032,0,12.52,21.189156,18.898394522780606,96.133,13.01899,13.17895,13.688,14.2835,15.04625,65.6789,75.86325,78.72614,82.98110999999999,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,16384,2,1789404059.576501,1789404059.8057516,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-16384-r2.csv.gz,2000,32,8874823,2032,0,18.937,23.521244,3.186928760023355,67.898,20.48895,21.597,22.45,23.0275,23.65025,24.448,26.5671,37.90561999999999,59.20280199999998,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,65536,2,1789404059.814833,1789404060.185222,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-65536-r2.csv.gz,2000,32,30945779,2032,0,25.294,30.062787,7.640967633593994,80.941,25.912860000000002,26.41365,27.077,27.5995,28.438,36.176100000000005,54.116499999999995,58.810489999999994,76.25463299999998,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,65536,2,1789404060.1943407,1789404060.532723,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-65536-r2.csv.gz,2000,32,30802376,2032,0,32.098,35.476457499999995,3.5005000375937363,80.638,32.543839999999996,33.05675,33.787499999999994,34.5305,35.452,39.71360000000001,42.62825,47.65036,70.38559999999994,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,512,2,1789404060.5413842,1789404060.7090416,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-512-r2.csv.gz,2000,32,511974,2032,0,12.338,14.812727,4.923164610438189,116.575,12.51689,13.3749,13.74475,14.634,15.07325,15.395900000000001,15.7852,20.11807,110.44513699999995,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,buffered-fdatasync,initialized,4096,2,1789404060.7189605,1789404060.8966336,instance-store-0-screen-writeback-tuned-buffered-fdatasync-initialized-4096-r2.csv.gz,2000,32,2397309,2032,0,13.145,17.5546405,4.575982647394956,115.432,13.64446,14.7034,17.06975,17.363,17.779,18.423099999999998,18.7747,24.74807,111.27712499999996,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,screen,direct-dsync,initialized,4096,2,1789404060.9062781,1789404061.0595431,instance-store-0-screen-writeback-tuned-direct-dsync-initialized-4096-r2.csv.gz,2000,32,2279895,2032,0,10.602,12.560124,5.192284528473377,114.21,10.81596,10.975,11.859,12.2245,12.464,12.744400000000004,13.16215,22.85805,110.12377199999993,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,65536,0,1789404061.2537332,1789404064.814974,instance-store-0-tail-ordered-buffered-fdatasync-extend-65536-r0.csv.gz,12000,32,126824,12032,0,76.146,165.93663958333335,76.1251512744486,4705.681,79.8179,82.4009,87.51975,209.765,217.21,225.789,227.1564,231.4088900000001,256.2169360000008,0.008333333333333333,0.008333333333333333,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,4096,0,1789404064.8592858,1789404070.051568,instance-store-0-tail-ordered-buffered-fdatasync-extend-4096-r0.csv.gz,40000,32,178432,40032,0,53.664,60.791925975,6.925473132573348,209.25,56.033,56.81,57.767,58.926,62.18525,63.77,66.34824999999998,104.19010000000002,117.15112799999956,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,4096,1,1789404070.1925745,1789404075.3627691,instance-store-0-tail-ordered-buffered-fdatasync-extend-4096-r1.csv.gz,40000,32,144385,40032,0,54.295,60.593152024999995,6.923972765866674,238.319,56.09999,56.819,57.709,58.739,61.909,63.556,66.23219999999998,104.07237000000028,117.58228699999901,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,65536,1,1789404075.5019662,1789404078.5281372,instance-store-0-tail-ordered-buffered-fdatasync-extend-65536-r1.csv.gz,12000,32,150118,12032,0,76.531,120.38669875000001,56.812493390323034,770.662,78.55698,79.797,83.07675,88.96199999999999,205.25549999999998,216.59210000000002,217.6281,221.74619,243.9499420000002,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,4096,2,1789404078.568275,1789404083.7447221,instance-store-0-tail-ordered-buffered-fdatasync-extend-4096-r2.csv.gz,40000,32,181869,40032,0,54.299,60.353392375,6.785447155705132,207.484,55.996,56.77595,57.669,58.612,61.227,63.336,65.51449999999996,104.15914000000004,116.53726799999909,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,ordered,tail,buffered-fdatasync,extend,65536,2,1789404083.8876996,1789404086.702101,instance-store-0-tail-ordered-buffered-fdatasync-extend-65536-r2.csv.gz,12000,32,143273,12032,0,77.296,101.85620375,39.425065645545466,311.293,78.84487,80.4138,83.818,87.8135,95.8255,205.71040000000002,216.13715,218.52703,236.1906190000001,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,65536,0,1789404086.7811263,1789404091.006994,instance-store-0-tail-raw-direct-dsync-raw-65536-r0.csv.gz,12000,32,906011472,12032,1073741824,24.725,153.51295475,22.863608811118798,974.919,27.024939999999997,146.7356,155.88,156.611,157.346,158.1881,160.44384999999997,167.29623,171.9365460000007,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,uring-direct-dsync,raw,65536,0,1789404091.0668097,1789404095.6185904,instance-store-0-tail-raw-uring-direct-dsync-raw-65536-r0.csv.gz,12000,32,1047776014,12032,1073741824,25.406,153.43357491666666,22.68901086946911,927.695,27.14999,147.1792,155.898,156.618,157.342,158.1552,160.32004999999998,166.68115,170.57301900000002,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,4096,0,1789404095.6788561,1789404099.0259786,instance-store-0-tail-raw-direct-dsync-raw-4096-r0.csv.gz,40000,32,111385309,40032,1073741824,10.464,11.9120612,11.022796841505542,1782.419,10.61,10.7,11.044,11.303,11.834,12.277,12.622,17.825070000000014,109.88211999999959,0.0025,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,uring-direct-dsync,raw,65536,1,1789404099.2073476,1789404103.5811121,instance-store-0-tail-raw-uring-direct-dsync-raw-65536-r1.csv.gz,12000,32,876577274,12032,1073741824,25.577,153.57182758333335,26.7897531245908,1576.432,27.173939999999998,146.82950000000002,155.88075,156.617,157.375,158.2371,160.53345,167.29152000000002,176.81783200000018,0.008333333333333333,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,4096,1,1789404103.6412952,1789404106.9448028,instance-store-0-tail-raw-direct-dsync-raw-4096-r1.csv.gz,40000,32,113916243,40032,1073741824,10.436,11.879132075,8.856623341176997,1062.314,10.59,10.683,11.105,11.291,11.823,12.32,12.556,17.137220000000045,109.92705299999983,0.0025,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,65536,1,1789404107.1227646,1789404111.4922893,instance-store-0-tail-raw-direct-dsync-raw-65536-r1.csv.gz,12000,32,876814806,12032,1073741824,25.504,153.57213766666666,22.45604844502288,1020.697,27.08498,146.7919,155.904,156.609,157.338,158.19230000000002,160.63039999999998,167.24402,178.388054,0.008333333333333333,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,uring-direct-dsync,raw,65536,2,1789404111.5529602,1789404115.8609612,instance-store-0-tail-raw-uring-direct-dsync-raw-65536-r2.csv.gz,12000,32,1040004719,12032,1073741824,25.796,153.47864191666667,21.533670878878493,824.012,27.34296,146.9039,155.891,156.622,157.356,158.244,162.48425,167.41615,172.38288800000018,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,4096,2,1789404115.9216685,1789404119.185556,instance-store-0-tail-raw-direct-dsync-raw-4096-r2.csv.gz,40000,32,95178013,40032,1073741824,10.422,11.854067225,8.515586393989894,919.344,10.602,10.691,11.079,11.289,11.791,12.215,12.495,17.033110000000022,109.51128899999901,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,raw,tail,direct-dsync,raw,65536,2,1789404119.3685098,1789404123.6817667,instance-store-0-tail-raw-direct-dsync-raw-65536-r2.csv.gz,12000,32,876006353,12032,1073741824,25.268,153.5607365,27.181294145270833,1816.78,26.82792,147.12985,155.924,156.607,157.30825,158.16740000000001,160.79215,166.86504000000002,171.20308400000002,0.008333333333333333,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,tail,direct-dsync,initialized,4096,0,1789404123.80401,1789404127.0617476,instance-store-0-tail-writeback-tuned-direct-dsync-initialized-4096-r0.csv.gz,40000,32,40050119,40032,0,10.572,12.415968275,5.31225905921563,119.947,10.759,10.911,11.479,12.175,12.384,12.637,12.933,21.38659000000012,108.35901099999995,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,tail,direct-dsync,initialized,4096,1,1789404127.2447019,1789404130.4976304,instance-store-0-tail-writeback-tuned-direct-dsync-initialized-4096-r1.csv.gz,40000,32,38106309,40032,0,10.591,12.402915649999999,5.347003331529267,116.544,10.745,10.882,11.43875,12.165,12.377,12.622,12.967,21.06306000000001,109.89903399999989,0.0,0.0,0.0,0.0
nvme-arm,instance-store-0,/dev/nvme1n1,writeback-tuned,tail,direct-dsync,initialized,4096,2,1789404130.681556,1789404133.9330187,instance-store-0-tail-writeback-tuned-direct-dsync-initialized-4096-r2.csv.gz,40000,32,37898463,40032,0,10.553,12.492714424999999,5.374159528919096,115.167,10.769,10.979,11.75,12.238,12.402,12.685,12.966049999999996,21.45919000000004,109.55808099999973,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,4096,0,1789404024.0388703,1789404024.4015338,instance-store-0-screen-raw-uring-direct-dsync-raw-4096-r0.csv.gz,2000,32,90300744,2032,1073741824,21.562,27.65006,33.4605536451715,1290.903,23.161659999999998,24.033549999999998,24.9265,25.610500000000002,26.291,27.2655,29.630399999999998,52.35908999999998,188.1233549999871,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-fdatasync,raw,4096,0,1789404024.4068313,1789404024.7251632,instance-store-0-screen-raw-uring-direct-fdatasync-raw-4096-r0.csv.gz,2000,32,42378178,2032,1073741824,24.269,30.0239035,21.472692021849234,655.853,26.041610000000002,26.7059,27.51175,28.223,29.123,30.198,33.298,51.516229999999986,223.35812199998998,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,512,0,1789404024.7301788,1789404025.0668662,instance-store-0-screen-raw-direct-dsync-raw-512-r0.csv.gz,2000,32,4839249,2032,1073741824,32.141,61.6528315,38.32736815425901,891.094,47.86382,48.41095,49.360749999999996,50.2895,52.13725,121.13090000000001,132.88129999999995,141.4414,653.5684439999985,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-fdatasync,raw,16384,0,1789404025.0726237,1789404025.6406896,instance-store-0-screen-raw-uring-direct-fdatasync-raw-16384-r0.csv.gz,2000,32,200262067,2032,1073741824,31.111,37.600794,22.508015229236985,717.103,33.47994,34.0238,34.969,35.656000000000006,36.76425,38.5815,46.2876,54.77076999999999,246.7643609999893,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,16384,0,1789404025.6459339,1789404026.1620727,instance-store-0-screen-raw-direct-dsync-raw-16384-r0.csv.gz,2000,32,157022437,2032,1073741824,29.056,34.6394065,35.56772919949006,1596.552,30.56896,31.09375,31.96875,32.57,33.6425,35.550200000000004,42.240899999999996,56.84313,134.429691999998,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,16384,0,1789404026.1675963,1789404026.6776001,instance-store-0-screen-raw-uring-direct-dsync-raw-16384-r0.csv.gz,2000,32,152414150,2032,1073741824,29.481,34.7735185,22.32776277168534,737.602,30.61287,31.3749,32.179249999999996,32.7225,33.9055,35.888600000000004,42.7545,54.47007999999999,232.26011799998975,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,4096,0,1789404026.6830204,1789404026.9870067,instance-store-0-screen-raw-direct-dsync-raw-4096-r0.csv.gz,2000,32,38442410,2032,1073741824,21.633,26.9669575,20.365938690070088,821.099,23.41191,23.940649999999998,24.6645,25.5285,26.24425,27.3314,31.025699999999986,42.66317999999998,113.36897399999391,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,65536,0,1789404026.9923992,1789404028.1676111,instance-store-0-screen-raw-uring-direct-dsync-raw-65536-r0.csv.gz,2000,32,665819005,2032,1073741824,47.452,54.716199,45.37443867027336,1918.214,48.464800000000004,49.02205,50.132,51.404,53.88,60.1798,62.223949999999995,69.73622,334.1447229999919,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,512,0,1789404028.172876,1789404028.5109763,instance-store-0-screen-raw-direct-fdatasync-raw-512-r0.csv.gz,2000,32,4727765,2032,1073741824,47.881,61.665361499999996,32.874631435619435,644.962,48.26997,48.98775,49.91375,50.749,52.339,121.4631,127.14869999999998,143.22849,337.6820869999933,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,512,0,1789404028.5169194,1789404028.8631015,instance-store-0-screen-raw-uring-direct-dsync-raw-512-r0.csv.gz,2000,32,5489173,2032,1073741824,44.918,61.577756,35.96111703351919,690.209,47.9419,48.56395,49.663,50.5005,52.11025,121.21350000000001,125.31469999999999,140.30749,666.1272279999997,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-fdatasync,raw,512,0,1789404028.8687444,1789404029.2145376,instance-store-0-screen-raw-uring-direct-fdatasync-raw-512-r0.csv.gz,2000,32,5677385,2032,1073741824,33.754,64.2773545,33.89345454474698,662.855,50.915929999999996,51.378949999999996,52.20025,53.031499999999994,54.886,124.9269,136.95335,144.82186999999996,366.90061599999393,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-fdatasync,raw,65536,0,1789404029.2195358,1789404030.2875283,instance-store-0-screen-raw-uring-direct-fdatasync-raw-65536-r0.csv.gz,2000,32,553580377,2032,1073741824,50.101,57.771753499999996,51.84008624295235,1801.562,51.06189,51.61985,52.681250000000006,53.995999999999995,56.299,62.4906,64.9708,71.89424,771.0651119999892,0.1,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,65536,0,1789404030.292827,1789404031.268443,instance-store-0-screen-raw-direct-fdatasync-raw-65536-r0.csv.gz,2000,32,463632426,2032,1073741824,47.06,54.664855499999994,40.848589017536696,1809.041,48.68664,49.27855,50.3455,51.576499999999996,54.0145,60.621100000000006,62.712250000000004,71.6358,252.99110299999865,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,16384,0,1789404031.2740917,1789404031.7832565,instance-store-0-screen-raw-direct-fdatasync-raw-16384-r0.csv.gz,2000,32,149668850,2032,1073741824,29.463,35.256222,55.377669631203474,2496.423,30.9029,31.55,32.316,32.941,33.7215,35.3958,41.61439999999999,54.64359999999999,148.4675409999997,0.05,0.05,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,4096,0,1789404031.7898088,1789404032.1025379,instance-store-0-screen-raw-direct-fdatasync-raw-4096-r0.csv.gz,2000,32,43476596,2032,1073741824,21.765,27.772263,53.33450833771538,2371.984,23.44391,24.02395,25.029,25.581,26.23,27.1202,29.3511,42.17149999999999,206.33881799999784,0.05,0.05,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,65536,0,1789404032.108944,1789404033.12409,instance-store-0-screen-raw-direct-dsync-raw-65536-r0.csv.gz,2000,32,499787632,2032,1073741824,47.175,55.438044000000005,42.94247678594079,996.832,48.27777,48.845749999999995,49.874,51.021,53.7705,60.533100000000005,62.400349999999996,72.01944999999999,795.0491429999959,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,4096,1,1789404033.1299143,1789404033.4492762,instance-store-0-screen-raw-direct-fdatasync-raw-4096-r1.csv.gz,2000,32,43085041,2032,1073741824,21.964,28.267915000000002,35.169171716700625,978.354,23.54084,24.13685,25.123,25.613500000000002,26.26525,27.3755,30.239799999999985,46.672929999999994,653.4901669999967,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-fdatasync,raw,16384,1,1789404033.4552944,1789404033.9672604,instance-store-0-screen-raw-uring-direct-fdatasync-raw-16384-r1.csv.gz,2000,32,150409604,2032,1073741824,32.657,37.620464500000004,22.275784458863388,740.93,33.55193,34.04295,34.90075,35.681,36.83,38.9846,45.92375,55.20791999999999,231.85027199998967,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,65536,1,1789404033.9729738,1789404034.9857147,instance-store-0-screen-raw-direct-fdatasync-raw-65536-r1.csv.gz,2000,32,498955464,2032,1073741824,47.346,55.4194795,44.443048190584086,1235.077,48.61293,49.112899999999996,50.128,51.373,53.8895,59.9832,62.2768,71.21539999999999,841.6062889999956,0.1,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-fdatasync,raw,512,1,1789404034.9913702,1789404035.3263006,instance-store-0-screen-raw-direct-fdatasync-raw-512-r1.csv.gz,2000,32,5464514,2032,1073741824,47.363,61.4628245,34.20953708517114,677.292,48.04998,48.5006,49.506,50.14,51.47025,122.6459,129.50990000000002,147.76137999999997,345.1905819999923,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,512,1,1789404035.3325896,1789404035.6769776,instance-store-0-screen-raw-uring-direct-dsync-raw-512-r1.csv.gz,2000,32,5296114,2032,1073741824,46.448,61.537294,35.49402019806384,691.42,47.93266,48.54595,49.635000000000005,50.4665,52.2,120.988,126.10879999999996,139.5207,642.373797999999,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,16384,1,1789404035.6825843,1789404036.1883261,instance-store-0-screen-raw-direct-dsync-raw-16384-r1.csv.gz,2000,32,151100606,2032,1073741824,29.206,35.008720000000004,23.693875437222168,739.961,30.504949999999997,30.91685,31.9585,32.6645,33.812,36.20110000000003,43.14725,56.810249999999996,238.5869009999891,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,512,1,1789404036.19528,1789404036.5409684,instance-store-0-screen-raw-direct-dsync-raw-512-r1.csv.gz,2000,32,5081094,2032,1073741824,47.228,61.824637,34.608584223574226,855.538,48.24287,48.82295,49.80225,50.602,52.317,121.0708,127.71319999999996,157.44519,322.23701099999755,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,65536,1,1789404036.546935,1789404037.5510273,instance-store-0-screen-raw-uring-direct-dsync-raw-65536-r1.csv.gz,2000,32,490459153,2032,1073741824,47.761,55.407405,41.816882647908784,1299.848,48.65998,49.257850000000005,50.3815,51.5145,53.94925,60.46340000000001,62.431549999999994,68.49913999999998,702.3631649999971,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,uring-direct-dsync,raw,4096,1,1789404037.5565205,1789404037.8707972,instance-store-0-screen-raw-uring-direct-dsync-raw-4096-r1.csv.gz,2000,32,38360447,2032,1073741824,22.569,28.132087,43.365133082528764,1765.56,23.36279,24.0689,25.04725,25.613500000000002,26.2635,27.5438,30.4702,51.585399999999986,337.32610599999066,0.05,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,65536,1,1789404037.8765447,1789404038.9607167,instance-store-0-screen-raw-direct-dsync-raw-65536-r1.csv.gz,2000,32,576091293,2032,1073741824,46.779,54.13792,27.707713538771113,736.586,48.31371,48.7969,49.893,51.1875,53.6605,59.815000000000005,62.0927,69.55505,650.175285999998,0.0,0.0,0.0,0.0
nvme-i4i,instance-store-0,/dev/nvme1n1,raw,screen,direct-dsync,raw,4096,1,1789404038.9667575,1789404039.2770107,instance-store-0-screen-raw-direct-dsync-raw-4096-r1.csv.gz,2000,32,42582694,2032,1073741824,21.805,27.961332,31.261682557801908,766.487,23.42698,24.00835,24.7235,25.567,26.238,27.2521,30.876549999999988,53.32932999999995,673.9152769999989,0.0,0.0,0.0,0.0
