worker,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,key,node,role,stage,repeat,run,samples,leader_az,follower_azs,command,device_path,warmup,verified_records,remote_voters,fragments_per_record,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,file,started,ended,recovered_records,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct
use1-az4,good,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-be4dab02b0024dac-r0,2,leader,screen,0,14482581710833869978,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-be4dab02b0024dac-r0.csv', '14482581710833869978', '1472', '2000']",/dev/nvme1n1,64,2064,2,1,2689.416,3194.697723,57.80381875539254,3559.587,2965.6997,3113.0602999999996,3172.1544999999996,3199.8015,3226.7172499999997,3248.8384,3261.4284,3296.1000599999998,3336.832516999999,100.0,100.0,0.0,0.0,screen-be4dab02b0024dac-r0.csv.gz,1789405424.6738374,1789405432.5968082,2064,0,2000,3122.696,3264.360651,149.8205346363982,6848.512,3161.57998,3188.53465,3226.37575,3251.2615,3282.00525,3316.5975000000003,3342.005,3427.0386099999996,6413.007848999992,100.0,100.0,0.15,0.0
use1-az4,good,udp,9001,65536,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-f7e5e1a831ac39dc-r0,2,leader,screen,0,4307944449680367148,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-f7e5e1a831ac39dc-r0.csv', '4307944449680367148', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,988.134,1506.905316,431.24726416929434,2206.16,1020.86604,1055.27145,1117.22325,1226.1075,1992.2165,2050.5735,2079.7843000000003,2157.89131,2198.5765119999996,99.8,23.2,0.0,0.0,screen-f7e5e1a831ac39dc-r0.csv.gz,1789405433.995092,1789405439.938704,2064,3704,2000,1096.177,1976.5187605,190.5000658390231,2298.809,1140.22517,1741.7314999999999,1929.5995,1977.818,2074.5074999999997,2160.9823,2187.8293,2238.00051,2270.647531,100.0,44.55,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,screen-49d16ff2a898ee1b-r0,2,leader,screen,0,727252933889949960,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-fdatasync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-49d16ff2a898ee1b-r0.csv', '727252933889949960', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,455.914,463.40160849999995,4.297937401385432,499.178,457.40884,458.6945,460.6655,462.50800000000004,464.97325,468.67060000000004,471.0881,476.7247,497.426171,0.0,0.0,0.0,0.0,screen-49d16ff2a898ee1b-r0.csv.gz,1789405455.0911286,1789405456.2373347,2064,0,2000,465.538,477.0611715,13.00754926156683,593.611,467.40432999999996,468.75975,471.151,473.684,477.45525,483.6893,497.56164999999993,533.56596,559.1670089999992,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-584be80e6d7a621c-r0,2,leader,screen,0,2752369792764072640,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-584be80e6d7a621c-r0.csv', '2752369792764072640', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,484.423,493.747849,6.061224534629862,571.574,486.3988,487.7126,490.36675,492.552,495.239,499.8705,504.4844,514.3022699999999,548.290679,0.0,0.0,0.0,0.0,screen-584be80e6d7a621c-r0.csv.gz,1789405458.980756,1789405460.272905,2064,0,2000,500.167,548.289925,22.473422103817988,616.192,503.16726,505.84385,551.9957499999999,557.193,561.172,565.4023000000001,570.0748,578.9748599999999,611.4667869999998,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,screen-f57144db4aab0562-r0,2,leader,screen,0,12230932552901564219,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-fdatasync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-f57144db4aab0562-r0.csv', '12230932552901564219', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,467.43,476.69420049999997,5.755677711990114,518.104,468.86487,470.7061,473.3915,475.60850000000005,478.28625,481.7886,485.3546,503.45962000000003,516.422416,0.0,0.0,0.0,0.0,screen-f57144db4aab0562-r0.csv.gz,1789405460.553968,1789405461.955712,2064,0,2000,598.062,609.7404194999999,15.956891580521557,764.794,598.4199699999999,602.525,603.176,607.4665,610.48275,612.5793,620.6997,735.99026,746.2781469999998,0.0,0.0,0.0,0.0
use1-az4,good,tcp,1500,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-23e103770d998928-r0,2,leader,screen,0,3641244187801850258,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-23e103770d998928-r0.csv', '3641244187801850258', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,443.86,461.34506400000004,21.8456543309168,553.935,445.26691999999997,446.8127,449.64525000000003,452.6965,458.926,506.3371,518.5326,528.6059899999999,547.0169569999999,0.0,0.0,0.0,0.0,screen-23e103770d998928-r0.csv.gz,1789405473.3447247,1789405474.5307233,2064,0,2000,485.218,501.8543105,23.355511333111284,915.449,486.70866,487.81165,489.97675000000004,492.2015,498.356,543.2047000000001,553.4662500000001,575.69557,598.9383369999998,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-8d5931170afae5cd-r0,2,leader,screen,0,2644361477400320449,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-8d5931170afae5cd-r0.csv', '2644361477400320449', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,453.957,471.550914,25.26696032601872,1168.983,455.51466999999997,457.7713,461.40175,464.3795,468.06,516.5896,523.76815,531.0971900000001,537.9713409999995,0.05,0.0,0.0,0.0,screen-8d5931170afae5cd-r0.csv.gz,1789405490.6685822,1789405491.7974443,2064,0,2000,457.247,477.31692,26.811069033695766,1170.135,459.23893999999996,461.8428,465.20349999999996,468.34749999999997,474.76625,526.3394,532.02635,541.84939,566.4633999999998,0.05,0.0,0.0,0.0
use1-az4,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-44bb0da094337aba-r0,2,leader,screen,0,10962059424003367140,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-44bb0da094337aba-r0.csv', '10962059424003367140', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,527.855,683.0998635,84.08596609418761,1582.182,564.66417,569.2847,623.62775,669.1205,726.3435,803.5872,848.09705,867.3192,886.506627,0.05,0.0,0.0,0.0,screen-44bb0da094337aba-r0.csv.gz,1789405493.095176,1789405494.9172163,2064,0,2000,580.768,713.1430565,74.18862566098194,1582.834,591.47175,623.917,651.60375,714.8475,757.5867499999999,808.3198000000001,848.874,868.3311,1171.7104169999977,0.15,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-b50f52de0df7fafa-r0,2,leader,screen,0,3598047969045254304,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-b50f52de0df7fafa-r0.csv', '3598047969045254304', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,546.96,569.0320835,40.21083270572157,2336.105,552.13497,556.77265,563.5182500000001,567.5820000000001,572.658,577.2293999999999,579.765,587.41609,615.9441659999999,0.05,0.05,0.0,0.0,screen-b50f52de0df7fafa-r0.csv.gz,1789405495.48434,1789405496.8370848,2064,1,2000,556.409,579.542885,42.051562111457585,2344.291,560.03667,563.6235,571.6735,576.211,581.99,590.7715,600.1501,641.1588899999999,779.5132469999994,0.05,0.05,0.0,0.0
use1-az4,good,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-d306e00dc4cfecc5-r0,2,leader,screen,0,18052411301066124891,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-d306e00dc4cfecc5-r0.csv', '18052411301066124891', '1472', '2000']",/dev/nvme1n1,64,2064,2,1,3715.759,3892.1266425,142.2950986639023,8172.376,3770.10337,3804.0015000000003,3848.76575,3883.1724999999997,3920.9295,3956.4422,3985.7021999999997,4038.60209,5883.515124999969,100.0,100.0,0.15,0.0,screen-d306e00dc4cfecc5-r0.csv.gz,1789405498.1297276,1789405508.1254818,2064,0,2000,3790.934,3988.9757455000004,148.92649518479152,8172.444,3846.9586,3885.13755,3937.3695,3975.1735,4018.478,4071.6161,4109.98755,4244.07996,5883.55314499997,100.0,100.0,0.2,0.0
use1-az4,good,udp,9001,8192,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-c2e3f90859ccd1de-r0,2,leader,screen,0,8219131338131510544,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '8192', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-c2e3f90859ccd1de-r0.csv', '8219131338131510544', '1472', '2000']",/dev/nvme3n1,64,2064,2,6,437.326,489.25888150000003,30.210428636556244,621.391,440.96491,443.85185,451.671,500.291,504.4425,511.2946,523.3657499999999,568.31421,602.2012259999998,0.0,0.0,0.0,0.0,screen-c2e3f90859ccd1de-r0.csv.gz,1789405509.985289,1789405511.5001972,2064,0,2000,518.753,646.1800509999999,15.839776982659792,804.471,635.28179,637.26385,640.1302499999999,642.826,647.9615,656.3660000000001,663.055,692.2345399999999,782.9126769999996,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-26ceb88c2965ba1a-r0,2,leader,screen,0,5205438274218197167,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-26ceb88c2965ba1a-r0.csv', '5205438274218197167', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,502.879,574.5500865,32.42371281536119,909.954,511.93852000000004,544.2212,550.61025,565.1075000000001,598.76925,618.8414,630.71235,653.8444,686.8475169999998,0.0,0.0,0.0,0.0,screen-26ceb88c2965ba1a-r0.csv.gz,1789405516.4203572,1789405518.16994,2064,0,2000,559.472,687.1306615000001,56.594306316306394,1107.447,575.55129,617.9996,638.7735,690.866,713.59525,737.5328,794.0978499999997,879.9388499999999,974.3256439999998,0.05,0.0,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-238cab3badd358d8-r0,2,leader,screen,0,13608814643887474928,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-238cab3badd358d8-r0.csv', '13608814643887474928', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,1173.202,1326.976865,125.13579964430153,4988.162,1236.2195800000002,1264.1326999999999,1296.7635,1320.4270000000001,1345.1895,1367.3144,1384.0389499999999,1417.1596299999999,3243.8145809999824,100.0,0.3,0.0,0.0,screen-238cab3badd358d8-r0.csv.gz,1789405522.5930066,1789405526.3269026,2064,0,2000,1284.057,1402.4461314999999,126.12878952372138,4988.242,1336.8410099999999,1350.89205,1373.601,1396.046,1414.4575,1429.8711999999998,1439.0003000000002,1495.93441,3243.8975719999826,100.0,0.4,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-cc936c2812b9c3c5-r0,2,leader,screen,0,1486329235530357195,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-cc936c2812b9c3c5-r0.csv', '1486329235530357195', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,599.925,665.3292845,33.44394304116307,854.611,604.3016,611.1143,641.1865,668.7925,681.8444999999999,699.0065999999999,727.9784,754.79238,789.3613519999997,0.0,0.0,0.0,0.0,screen-cc936c2812b9c3c5-r0.csv.gz,1789405527.9932292,1789405529.777612,2064,0,2000,629.584,711.1311304999999,35.58081687855788,976.86,657.1061299999999,676.7826,684.64825,696.4929999999999,739.811,754.5396000000001,771.09265,797.8485799999999,904.4204309999993,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-2f8281023a8b981f-r0,2,leader,screen,0,4648996899300289481,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-2f8281023a8b981f-r0.csv', '4648996899300289481', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,515.507,526.875356,5.363658756880791,564.089,517.30697,519.54565,523.1815,526.271,529.5835,533.4113,536.1209,543.7504700000001,554.091489,0.0,0.0,0.0,0.0,screen-2f8281023a8b981f-r0.csv.gz,1789405531.2031856,1789405532.4709768,2064,0,2000,518.644,535.8235185,25.5296506810935,799.392,521.4779699999999,523.6608,528.0582499999999,531.4825000000001,536.481,543.6017,552.4437,602.1597099999997,797.039894,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-b446daa14901a829-r0,2,leader,screen,0,17593530340138710100,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-b446daa14901a829-r0.csv', '17593530340138710100', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,509.869,533.6664835,17.04161297456106,610.902,516.31177,518.4572999999999,522.2825,527.1514999999999,540.4035,555.3441,574.9615,595.0307099999999,609.399538,0.0,0.0,0.0,0.0,screen-b446daa14901a829-r0.csv.gz,1789405532.7877424,1789405534.5844915,2064,0,2000,551.944,676.1869889999999,26.499643454334983,1191.029,598.89913,651.11495,668.85825,672.6534999999999,680.9947500000001,694.0467,700.7209499999999,800.16324,829.4055289999999,0.05,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-584762c6c543ee79-r0,2,leader,screen,0,10218381235561855399,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-584762c6c543ee79-r0.csv', '10218381235561855399', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,424.824,432.4951035,7.260489073181485,505.75,426.17639,427.19485,429.1155,430.7315,433.321,437.4024,442.44245,462.28529999999995,499.69504199999994,0.0,0.0,0.0,0.0,screen-584762c6c543ee79-r0.csv.gz,1789405536.0698287,1789405537.2564282,2064,0,2000,487.94,497.548582,7.887597424328652,598.699,489.40497,490.84285,493.3155,495.726,498.9055,503.90160000000003,511.75225,527.52332,568.3256249999998,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-8a3ae7fe7ac07300-r0,2,leader,screen,0,3764655625870579074,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-8a3ae7fe7ac07300-r0.csv', '3764655625870579074', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,1218.017,1314.3890649999998,47.322574300652484,2743.691,1259.28492,1275.9854500000001,1294.72275,1311.9189999999999,1330.5522500000002,1344.848,1353.7427,1373.41949,1804.877315999988,100.0,0.1,0.0,0.0,screen-8a3ae7fe7ac07300-r0.csv.gz,1789405538.550495,1789405542.5428736,2064,4,2000,1270.097,1356.867626,61.458934297774185,2744.389,1291.9879,1308.478,1333.41375,1350.321,1370.0135,1394.3767,1411.45125,1487.63173,2346.645802999997,100.0,0.2,0.0,0.0
use1-az4,good,tcp,9001,8192,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-cd9537a631532ebc-r0,2,leader,screen,0,11477585138379095396,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '8192', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-cd9537a631532ebc-r0.csv', '11477585138379095396', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,444.522,451.78489299999995,5.49373577072569,502.271,446.07766,447.07095000000004,448.84450000000004,450.5415,452.81149999999997,457.16330000000005,460.6181,468.38745,498.928174,0.0,0.0,0.0,0.0,screen-cd9537a631532ebc-r0.csv.gz,1789405558.2661076,1789405559.412825,2064,0,2000,455.74,468.1178735,10.276535191225578,537.354,458.22195999999997,459.32875,462.68125,464.9675,469.7185,477.4776,488.37395,514.74325,527.235135,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-106ac052f18abddb-r0,2,leader,screen,0,8450190662325120841,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-106ac052f18abddb-r0.csv', '8450190662325120841', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,3605.095,3827.602352,296.26361385296894,15070.968,3692.91218,3731.3471999999997,3782.91725,3816.2470000000003,3849.3675,3879.7392,3897.42965,3936.5277,8152.217473999998,100.0,100.0,0.2,0.05,screen-106ac052f18abddb-r0.csv.gz,1789405579.873078,1789405589.8273416,2064,31984,2000,3770.165,3954.264827,295.753037244467,15071.019,3814.43307,3849.29785,3902.933,3939.8289999999997,3978.57675,4017.0854,4042.8415,4100.60921,8152.282458999998,100.0,100.0,0.25,0.05
use1-az4,good,tcp,9001,65536,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,screen-9e240a457b497ea3-r0,2,leader,screen,0,14048408459873518675,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-fdatasync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-9e240a457b497ea3-r0.csv', '14048408459873518675', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,511.354,624.8907585,37.83786064859082,732.235,516.8866499999999,525.10855,620.1175000000001,635.7025,645.1659999999999,658.2648,664.2475,685.7442900000001,696.0344359999999,0.0,0.0,0.0,0.0,screen-9e240a457b497ea3-r0.csv.gz,1789405592.4139674,1789405594.2022808,2064,0,2000,618.207,695.6077895,59.55307345652439,1222.318,650.97868,654.1228,660.233,668.5615,692.21675,807.8913,817.0521,870.8807,918.047333,0.05,0.0,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,screen-7b0f226072203f8b-r0,2,leader,screen,0,16661563891831873699,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-7b0f226072203f8b-r0.csv', '16661563891831873699', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,438.615,446.9051065,3.2619168326549577,473.957,441.08982,442.35699999999997,444.774,446.55100000000004,448.61825,450.651,452.40065000000004,456.26413,466.05863599999986,0.0,0.0,0.0,0.0,screen-7b0f226072203f8b-r0.csv.gz,1789405604.2926335,1789405605.4142013,2064,0,2000,443.986,464.0190625,20.11212497364696,541.837,448.16378,449.8221,453.1115,456.0695,461.25725,510.6195,514.78765,519.49919,532.893649,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,4096,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-127fc3eea99d5e60-r0,2,leader,screen,0,3487113845658276872,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-127fc3eea99d5e60-r0.csv', '3487113845658276872', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,2886.536,3161.565875,73.78983397332843,5866.681,3051.49752,3094.3716,3136.6805,3161.0285000000003,3185.6577500000003,3208.7487,3222.4731500000003,3258.33147,3298.123792999991,100.0,100.0,0.05,0.0,screen-127fc3eea99d5e60-r0.csv.gz,1789405605.714512,1789405613.2822363,2064,0,2000,3096.386,3230.098035,105.05299573685072,5866.733,3132.7486799999997,3154.6081,3192.6665000000003,3218.559,3251.734,3288.645,3317.4050500000003,3392.1989599999997,4896.312607999994,100.0,100.0,0.1,0.0
