stage,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,below_1ms_pct,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct,local_samples,local_min_us,local_mean_us,local_stddev_us,local_max_us,local_p01_us,local_p05_us,local_p25_us,local_p50_us,local_p75_us,local_p90_us,local_p95_us,local_p99_us,local_p999_us,local_over_1000us_pct,local_over_2000us_pct,local_over_5000us_pct,local_over_10000us_pct,remote1_samples,remote1_min_us,remote1_mean_us,remote1_stddev_us,remote1_max_us,remote1_p01_us,remote1_p05_us,remote1_p25_us,remote1_p50_us,remote1_p75_us,remote1_p90_us,remote1_p95_us,remote1_p99_us,remote1_p999_us,remote1_over_1000us_pct,remote1_over_2000us_pct,remote1_over_5000us_pct,remote1_over_10000us_pct,remote2_samples,remote2_min_us,remote2_mean_us,remote2_stddev_us,remote2_max_us,remote2_p01_us,remote2_p05_us,remote2_p25_us,remote2_p50_us,remote2_p75_us,remote2_p90_us,remote2_p95_us,remote2_p99_us,remote2_p999_us,remote2_over_1000us_pct,remote2_over_2000us_pct,remote2_over_5000us_pct,remote2_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
screen,good,tcp,1500,8192,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,452.319,533.9134154999999,72.66205742608857,795.717,458.4019,461.92895,471.8535,519.609,564.4175,614.2149999999999,739.71455,766.79302,775.4998710000002,0.0,0.0,0.0,0.0,100.0,0,6000,486.465,577.534208,62.92135911610939,796.01,511.85368,514.68765,523.75675,558.0115000000001,614.17625,640.0737,740.7229500000001,767.50981,786.3500230000001,0.0,0.0,0.0,0.0,6000,20.191,25.64035883333333,7.773582371987318,250.599,21.102980000000002,21.66385,22.86,23.955,26.56525,30.7301,32.22625,44.387700000000144,113.38450600000132,0.0,0.0,0.0,0.0,6000,13.088,16.429501833333333,4.939683209578995,82.768,14.278,14.646,15.27,15.788499999999999,16.365,17.105400000000003,18.082000000000004,31.518650000000036,75.39594600000041,0.0,0.0,0.0,0.0,6000,13.628,16.821536000000002,3.5822877910683464,67.607,14.277980000000001,14.657,15.399,16.053,17.343,18.9381,19.60215,30.165750000000017,55.396248000000256,0.0,0.0,0.0,0.0,468.0985,551.3515,480.71790000000004,750.1036,513.10383,772.06403,523.0034899999997,786.1597549999998
screen,good,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,6000,3239.957,3859.0881411666664,120.22801988787904,8172.376,3669.97187,3771.38685,3822.85225,3855.8565,3890.9835000000003,3926.4443,3949.25605,4010.48318,5447.399007000006,100.0,100.0,0.13333333333333333,0.0,0.0,0,6000,3729.855,3946.1439229999996,185.17614249702382,9566.748,3813.76086,3842.6346,3889.121,3928.0355,3975.5385,4024.7725,4060.4899,4175.2686,7184.537317000028,100.0,100.0,0.3,0.0,6000,2471.354,3317.297485833333,148.20487423985014,8172.376,3125.26301,3205.5323000000003,3268.98,3311.1274999999996,3355.36575,3402.0791000000004,3433.92015,3535.05101,5447.399007000006,100.0,100.0,0.13333333333333333,0.0,6000,3060.024,3270.563868666667,46.37274828646042,3557.977,3170.6289699999998,3201.5665,3239.929,3266.712,3298.85725,3330.4457,3351.13715,3394.19244,3470.432058000001,100.0,100.0,0.0,0.0,6000,2535.893,3268.583869333333,163.72291829067566,8906.182,3077.39955,3160.8327,3219.9939999999997,3261.7855,3304.2797499999997,3348.7009,3382.6984500000003,3477.96293,5333.685456000049,100.0,100.0,0.11666666666666667,0.0,3835.0985,3883.1724999999997,3890.5182,3956.4422,3945.9197099999997,4038.60209,3998.1984499999676,5883.515124999969
screen,good,tcp,1500,65536,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,501.12,641.1408166666666,73.06964094381507,1267.191,543.50248,551.63945,595.35325,623.4,666.087,755.2330000000001,774.4991,894.25822,908.1537090000002,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,0,6000,571.172,723.0894023333333,48.28737148985362,1267.258,635.2690299999999,669.4164,700.752,709.206,742.66175,775.4259,823.13705,896.4141900000001,1004.4520320000005,0.11666666666666667,0.0,0.0,0.0,6000,58.176,74.17228433333334,21.900229720313163,1267.191,60.345749999999995,62.51465,67.16575,71.123,73.64574999999999,82.28150000000001,111.9898,129.02244000000007,260.15671500000235,0.016666666666666666,0.0,0.0,0.0,6000,26.961,33.321702,10.165424296319166,101.998,28.27597,28.771,29.63375,30.326500000000003,31.303,39.2111,66.51895,76.0087,86.93862800000055,0.0,0.0,0.0,0.0,6000,27.383,33.771866333333335,8.225152941058294,104.393,28.79495,29.394,30.349,31.254,32.636750000000006,39.16850000000001,60.08265,67.082,79.43527800000005,0.0,0.0,0.0,0.0,575.715,703.5395000000001,639.5418000000001,783.3514,677.26176,899.1895499999999,717.6949219999989,915.808951
screen,good,tcp,9001,512,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,459.401,481.93642616666665,21.67325413792036,760.912,461.58988,463.53965,471.05150000000003,475.6435,480.36125,526.9931,538.3963,546.732,554.3366170000002,0.0,0.0,0.0,0.0,100.0,0,6000,479.828,504.49616749999996,25.326640198720472,1531.231,485.28375,488.0788,492.739,497.1355,502.332,548.6849,558.0990499999999,569.02191,605.4712320000001,0.016666666666666666,0.0,0.0,0.0,6000,17.77,27.847543333333334,19.047126983461894,109.069,18.41296,18.7979,19.56075,20.281,22.34475,72.5811,78.64250000000001,85.42682000000002,90.3934230000005,0.0,0.0,0.0,0.0,6000,14.563,25.482558333333333,19.092828266243423,101.061,15.21199,15.7609,17.087,18.795,20.011,70.0946,75.13690000000001,83.68902999999999,86.978091,0.0,0.0,0.0,0.0,6000,13.7,25.261056333333332,21.093700090307212,100.994,14.78291,15.206,16.012,17.124499999999998,19.498,76.4445,82.84620000000001,87.46561000000001,92.06846900000009,0.0,0.0,0.0,0.0,467.63,478.6445,523.8074,539.1033,541.44237,549.95621,548.287871,556.9619369999999
screen,good,tcp,9001,4096,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,6000,2886.536,3184.4925073333334,59.41033198453458,5866.681,3064.03755,3106.61435,3153.4202499999997,3184.5925,3215.6305,3244.7547,3260.8406,3290.56424,3330.091614000001,100.0,100.0,0.016666666666666666,0.0,0.0,0,6000,3076.601,3252.0067866666664,90.36516447850073,5866.733,3142.75864,3169.73395,3212.22975,3244.6865,3278.9325,3314.4824,3339.7406,3426.99668,4389.8153490001,100.0,100.0,0.06666666666666667,0.0,6000,2269.621,2736.544759666667,84.94759817842157,5866.681,2563.75594,2631.2268,2690.59775,2731.452,2775.45225,2824.4095,2857.9802,2957.42744,3126.9648000000047,100.0,100.0,0.016666666666666666,0.0,6000,2563.287,2731.5118643333335,42.301676998498074,3419.499,2630.46744,2664.1758,2704.607,2731.2695,2758.74,2782.4776,2796.54365,2830.85568,2888.518644,100.0,100.0,0.0,0.0,6000,2382.99,2734.4926856666666,89.88049927411504,5058.446,2589.54398,2636.71155,2690.9712499999996,2730.4685,2768.786,2809.7953,2836.9847999999997,2918.1108400000003,3773.9750960000288,100.0,100.0,0.016666666666666666,0.0,3161.0285000000003,3211.754,3208.7487,3265.2223,3258.33147,3303.74478,3298.123792999991,3334.709358
screen,good,tcp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,6000,978.637,1316.5595756666667,80.10228047737223,4988.162,1210.87813,1258.2857000000001,1289.44425,1315.746,1340.9025,1361.5965,1374.04,1399.69781,1956.8183450000386,99.98333333333333,0.1,0.0,0.0,0.016666666666666666,0,6000,1251.413,1395.4507468333334,126.6246157155343,4988.242,1277.39019,1297.7597999999998,1337.5125,1390.8525,1436.86325,1478.0738,1492.1516000000001,1516.2223100000006,3189.390809000011,100.0,0.23333333333333334,0.0,0.0,6000,443.409,855.8406361666666,123.63923419445703,4988.162,471.52497999999997,610.9001,845.08975,869.7860000000001,894.47875,918.8846000000001,937.70315,975.0189100000001,1956.8183450000386,0.48333333333333334,0.1,0.0,0.0,6000,759.607,873.2586640000001,29.722899530498434,1503.477,812.10678,829.2039500000001,852.3820000000001,874.5195,893.2592500000001,908.2288,916.4526,934.14175,965.9360570000011,0.06666666666666667,0.0,0.0,0.0,6000,514.984,872.098537,98.18008553561647,4510.837,759.8148,815.1193,847.08325,868.526,891.24,913.9823,929.15975,975.1950300000003,2323.0225800000394,0.5833333333333334,0.11666666666666667,0.0,0.0,1287.4645,1336.9515000000001,1320.9799,1368.9713,1348.0475000000001,1417.1596299999999,1385.6408969999998,3243.8145809999824
screen,good,tcp,9001,4096,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,6000,651.866,743.3425911666667,34.570889049078396,1072.807,674.4898099999999,691.8305,720.01875,739.9304999999999,763.19175,787.3691,804.863,837.5221700000002,895.603876000001,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,0,6000,695.452,815.9036453333334,71.04090919816232,2933.558,721.4848000000001,735.7058,771.2465,807.6089999999999,842.625,888.5663,928.95645,1040.406770000001,1265.9804980000029,1.7333333333333334,0.016666666666666666,0.0,0.0,6000,265.874,361.08080616666666,54.39294495205172,1072.807,284.51468,299.03475000000003,325.08750000000003,350.64750000000004,383.35525,425.4123,458.0288000000001,546.071090000001,722.4509310000013,0.016666666666666666,0.0,0.0,0.0,6000,208.087,286.88173416666666,47.599095157665545,914.596,222.59054999999998,233.64825000000002,255.94,276.595,305.19050000000004,343.41980000000007,372.44,456.7753900000001,595.2588150000006,0.0,0.0,0.0,0.0,6000,204.794,297.4917375,70.39228126517088,2453.48,217.46092000000002,229.22645,252.98425,283.22950000000003,323.396,370.32050000000004,412.0631,525.1330200000001,759.765538000003,0.05,0.016666666666666666,0.0,0.0,723.3040000000001,756.617,774.2012000000001,800.4801000000001,831.95879,840.95206,871.9215819999994,895.6505689999989
screen,good,tcp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,6000,495.494,517.6886301666667,10.321459642078567,592.63,499.61079,502.83115,509.77,516.7635,525.0715,530.2514,533.86015,545.83512,565.9830290000002,0.0,0.0,0.0,0.0,100.0,0,6000,518.644,553.244683,25.71665378537504,821.964,522.71658,526.38755,535.39575,544.4735000000001,574.86675,584.1062999999999,589.1822,611.2499300000001,794.7354960000001,0.0,0.0,0.0,0.0,6000,65.665,76.81722466666666,7.207463690521899,276.537,68.03184999999999,69.3149,72.29675,76.1055,79.97825,83.22120000000001,85.76405,95.07396000000004,149.80910400000064,0.0,0.0,0.0,0.0,6000,61.25,68.95278733333333,6.560175042362784,208.738,62.52498,63.3917,65.282,67.1755,70.932,75.975,78.8351,87.20711000000003,136.64035900000005,0.0,0.0,0.0,0.0,6000,61.954,71.11506266666666,6.553965080524884,201.08,63.83382,65.279,67.988,70.1285,72.64150000000001,75.867,79.42650000000002,91.05473000000003,131.99691700000201,0.0,0.0,0.0,0.0,508.097,526.271,517.9827,533.4113,541.7444,557.21,552.857675,570.597136
screen,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,428.93,476.88027800000003,29.630446725753494,571.574,430.69896,432.02684999999997,437.03025,492.231,498.116,503.8541,508.25109999999995,515.6385,541.1030930000004,0.0,0.0,0.0,0.0,100.0,0,6000,455.215,509.7375016666666,36.58384969587897,616.192,458.39099000000004,460.76295,468.29425,510.9145,552.525,560.9623,564.1560000000001,574.85915,606.4760630000001,0.0,0.0,0.0,0.0,6000,15.801,20.366424666666667,4.117417358530088,84.486,16.629929999999998,17.1039,18.0085,19.1545,22.571,23.9161,24.55425,28.691470000000034,74.38825200000005,0.0,0.0,0.0,0.0,6000,11.732,14.666373333333334,3.608059808949341,83.714,12.78595,13.183,13.79875,14.268,14.773249999999999,15.4131,16.08105,21.265710000000063,71.45338300000029,0.0,0.0,0.0,0.0,6000,12.302,15.599106333333335,3.164914311271827,94.357,12.88392,13.3499,14.231,15.221,16.467,17.3781,17.878,22.409360000000007,52.86119500000045,0.0,0.0,0.0,0.0,434.554,499.73900000000003,441.2044,509.81629999999996,464.27687,517.4729600000001,494.48091899999986,548.290679
screen,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,6000,432.713,452.85732533333334,13.278556201214984,505.637,434.65594,436.28684999999996,442.64675,447.62350000000004,467.2285,470.9144,473.2832,481.15015,499.01776600000056,0.0,0.0,0.0,0.0,100.0,0,6000,443.986,494.97086183333334,28.83209219688615,787.299,449.34589,451.67395,461.26574999999997,504.293,510.721,517.8343,524.72925,547.8909800000001,765.1487090000004,0.0,0.0,0.0,0.0,6000,14.549,18.0026705,7.101522959004152,244.612,14.889980000000001,15.24895,15.96775,16.832,19.591,20.6942,21.207050000000002,24.28603000000002,152.42136300000294,0.0,0.0,0.0,0.0,6000,11.173,13.613949166666668,1.7979176095090228,80.418,11.68998,12.12795,12.87575,13.476,14.091,14.6451,15.08405,17.87839000000001,27.693736000000964,0.0,0.0,0.0,0.0,6000,10.936,12.621958333333334,1.2798754696963903,38.831,11.29997,11.5359,12.069,12.462,12.872,13.4591,14.067,15.913310000000006,27.87505200000001,0.0,0.0,0.0,0.0,439.7145,469.0355,450.2966,474.4952,456.26413,488.41607,466.05863599999986,504.37557699999996
screen,good,tcp,9001,4096,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,6000,455.914,475.3684583333333,11.804643753368017,572.668,458.30077,459.8609,464.97375,472.953,485.587,489.97970000000004,492.9779,506.24315,533.9442880000009,0.0,0.0,0.0,0.0,100.0,0,6000,465.538,493.3901705,21.514800432913535,1032.721,468.15359,470.12575,475.906,485.94100000000003,507.89324999999997,518.5879,535.6077500000001,545.08696,574.9396290000005,0.016666666666666666,0.0,0.0,0.0,6000,17.512,21.011975500000002,3.864412127163253,130.102,18.66897,19.135,19.91275,20.503,21.213,22.0842,23.6721,29.945320000000006,75.7290190000002,0.0,0.0,0.0,0.0,6000,14.357,17.43957483333333,3.769452271979751,95.373,15.36598,15.79285,16.465,16.981,17.57325,18.2541,19.359550000000002,26.10725000000003,73.4794300000001,0.0,0.0,0.0,0.0,6000,13.939,17.520777333333335,2.971410108644192,76.037,15.071,15.48795,16.221,16.8495,18.021250000000002,20.0331,20.8161,23.655540000000034,59.46333300000007,0.0,0.0,0.0,0.0,462.50800000000004,487.4705,468.67060000000004,495.5063,476.7247,512.72623,497.426171,542.4500760000001
screen,good,tcp,9001,8192,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,444.522,480.7025901666667,25.773940484797237,576.758,446.79690000000005,448.11875000000003,452.8125,475.4385,510.26349999999996,513.5,515.3215,519.99624,554.6462340000005,0.0,0.0,0.0,0.0,100.0,0,6000,455.74,499.0635506666667,28.149790001343995,814.001,459.14194,461.2387,469.7235,502.756,517.99425,523.7644,528.4534,557.3667200000001,778.874019,0.0,0.0,0.0,0.0,6000,16.161,20.290901666666667,4.091006741173932,78.73,17.79398,18.2808,19.054,19.645,20.331,21.409,23.588700000000006,34.31274000000004,67.52117900000003,0.0,0.0,0.0,0.0,6000,13.512,16.023958666666665,4.155574491165438,72.007,14.10499,14.446,15.05075,15.52,16.00325,16.585400000000003,17.1181,28.672370000000186,67.14615200000003,0.0,0.0,0.0,0.0,6000,13.559,16.77162433333333,3.499356146189547,66.112,14.11596,14.595,15.40775,16.16,17.34525,18.549300000000002,19.231150000000003,29.876140000000092,57.29971000000035,0.0,0.0,0.0,0.0,450.5415,511.83000000000004,457.16330000000005,516.074,468.38745,526.37594,498.928174,562.6325639999999
screen,good,tcp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,6000,3273.512,3812.606549166667,139.52889210110064,10313.896,3658.3216300000004,3713.1654,3771.6217500000002,3808.9445,3847.49275,3886.7549,3908.7244,3962.12067,4375.400664000013,100.0,100.0,0.06666666666666667,0.016666666666666666,0.0,0,6000,3698.389,3903.9039093333336,171.98439016243825,10313.958,3759.99772,3796.62965,3848.42375,3891.286,3939.42075,3989.1945,4020.2186,4097.868820000001,5611.846583000027,100.0,100.0,0.2,0.016666666666666666,6000,2311.509,3308.1961991666667,166.14860680996546,10313.896,3126.71673,3187.8021,3253.0147500000003,3298.4970000000003,3350.612,3406.2906000000003,3449.0161,3557.61996,4375.400664000013,100.0,100.0,0.06666666666666667,0.016666666666666666,6000,3100.206,3288.410800666667,62.104417244883635,5173.514,3179.7067199999997,3208.12325,3249.3244999999997,3281.862,3322.6905,3361.4532,3383.50825,3425.92574,3561.9651490000056,100.0,100.0,0.016666666666666666,0.0,6000,2470.688,3267.114825833333,120.80577589265685,8282.116,3106.66477,3166.2579,3221.6392499999997,3260.201,3304.29175,3347.5096,3379.2280499999997,3450.2446000000004,4622.684469000026,100.0,100.0,0.05,0.0,3784.587,3829.0155,3846.0278,3912.0227,3900.00769,3998.80787,3938.0073359999997,4902.993802999934
screen,good,tcp,9001,65536,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,6000,989.019,1632.4910426666665,358.6665295124486,5046.454,1042.73125,1120.7441999999999,1283.6005,1863.979,1957.065,2004.3881,2025.00655,2060.1534199999996,2170.2551540000354,99.96666666666667,11.116666666666667,0.016666666666666666,0.0,0.03333333333333333,0,6000,1276.802,1988.0565178333334,148.66923428478967,5722.586,1407.68515,1863.9395,1917.3532500000001,1980.3519999999999,2056.53175,2127.5872,2172.4704,2234.511,2650.0433800001515,100.0,44.28333333333333,0.03333333333333333,0.0,6000,598.816,935.6126416666666,313.6804361381074,5046.454,646.91709,669.9419499999999,715.2315000000001,770.34,1352.6495,1421.2252,1442.63905,1488.6277,1704.3854900001304,28.783333333333335,0.1,0.016666666666666666,0.0,6000,516.342,1386.329339,107.16418490836112,1652.372,610.85511,1347.5847999999999,1382.44125,1398.279,1417.05125,1435.808,1451.68715,1473.1752199999999,1513.2018750000002,98.23333333333333,0.0,0.0,0.0,6000,459.927,1019.7990561666667,403.8266538355321,5144.694,497.75374,520.35135,596.57675,1317.1725000000001,1394.9632499999998,1430.2837,1451.85025,1494.5804100000003,1589.5816360000015,52.766666666666666,0.06666666666666667,0.016666666666666666,0.0,1353.344,1939.2939999999999,1957.3278,2025.5795,2024.7284599999998,2066.8563499999996,2086.687519,3604.980426999971
screen,good,tcp,9001,65536,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,6000,854.395,998.3919730000001,54.33691427661866,1633.578,896.0450500000001,921.67925,962.2435,993.682,1028.589,1063.8191000000002,1087.81585,1144.0650699999999,1331.9551320000296,44.766666666666666,0.0,0.0,0.0,55.233333333333334,0,6000,920.501,1087.0925080000002,94.30352765418306,3920.821,959.92132,986.84495,1031.19875,1070.4445,1123.434,1190.0576,1236.76025,1354.8908700000004,2014.2502960000106,90.86666666666666,0.11666666666666667,0.0,0.0,6000,422.694,547.5091005,78.07585899350964,1633.578,447.40251,465.73885,498.70975,528.315,575.741,645.5645000000001,688.0274000000001,785.0145600000002,1331.9551320000296,0.15,0.0,0.0,0.0,6000,346.465,463.4421941666667,69.57946141690664,1580.288,372.5547,390.1588,420.90024999999997,448.195,489.15425,540.5571,587.05675,679.9980600000001,1045.6374280000407,0.11666666666666667,0.0,0.0,0.0,6000,334.849,448.7989285,80.45578779792697,3333.02,359.49421,374.7766,403.58450000000005,429.95849999999996,471.4375,533.3983000000001,588.2200000000001,705.60489,950.318924000005,0.08333333333333333,0.016666666666666666,0.0,0.0,981.1075000000001,998.5895,1055.3366,1073.629,1137.56416,1151.8089499999999,1236.1007199999995,1578.0610379999998
screen,good,tcp,9001,65536,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,6000,539.227,694.8793151666666,79.83313250248193,872.008,547.8608899999999,559.04075,630.4045,703.8295,740.2315,805.4122,827.0576,842.3271100000002,860.640381,0.0,0.0,0.0,0.0,100.0,0,6000,623.976,797.1271358333335,86.61617346842168,2832.566,641.15471,652.03535,731.3315,796.19,880.619,898.8464,907.37895,927.6901300000001,990.6254320000005,0.08333333333333333,0.016666666666666666,0.0,0.0,6000,98.333,117.87132233333334,20.82212493319949,534.128,100.63699,102.96770000000001,109.1985,115.40299999999999,123.241,128.6732,133.22635,156.62380000000027,406.96717800000005,0.0,0.0,0.0,0.0,6000,85.015,98.167045,11.674719708168944,764.222,87.77383,89.2707,93.874,97.006,100.69125,105.99690000000001,109.3887,119.61489000000002,165.50307600000102,0.0,0.0,0.0,0.0,6000,84.622,98.6950805,27.90255321918324,2190.566,87.49295,89.49430000000001,94.03875,97.2075,101.13624999999999,107.0624,110.35015,119.64216000000003,150.84582400000036,0.016666666666666666,0.016666666666666666,0.0,0.0,608.4125,738.2625,737.2573,829.741,763.85731,855.55134,782.689347,862.424438
screen,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,502.879,617.5468728333334,61.377885586618206,909.954,525.47067,547.3794,572.62325,608.8385000000001,647.0035,692.1961,719.6949,840.9002000000002,902.7179510000002,0.0,0.0,0.0,0.0,100.0,0,6000,559.472,704.5024854999999,61.38382551458044,1107.447,593.8396700000001,621.91845,681.9635000000001,694.6134999999999,720.00225,793.3419000000002,838.6675,882.5920500000003,926.2344180000001,0.016666666666666666,0.0,0.0,0.0,6000,39.679,51.1363805,11.809598449695615,145.863,41.330960000000005,42.957899999999995,46.32975,47.7405,49.68025,58.545300000000005,89.01035,99.18014000000001,111.64978900000035,0.0,0.0,0.0,0.0,6000,27.01,33.79758533333333,10.424304688805464,164.148,28.2249,28.79195,29.688,30.532,32.2015,39.9009,65.1088,77.65052000000001,93.51901900000001,0.0,0.0,0.0,0.0,6000,27.382,33.308350000000004,7.923571065971454,101.715,28.56586,29.14,30.142,30.993499999999997,32.22125,36.6769,59.094500000000004,65.195,77.53581300000016,0.0,0.0,0.0,0.0,565.1075000000001,637.6120000000001,618.8414,762.6172000000001,653.8444,880.98732,686.8475169999998,904.2787029999998
screen,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,6000,525.661,632.2614699999999,71.74923219692388,1582.182,531.55971,539.82965,592.424,615.3634999999999,652.34175,736.7200000000001,794.0760000000001,853.63417,878.4278090000007,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,0,6000,548.195,679.086018,65.03721615170817,1582.834,588.01847,593.4689500000001,628.14,671.3644999999999,707.1197500000001,777.5166,807.57475,854.4439600000001,883.5693370000007,0.05,0.0,0.0,0.0,6000,37.52,42.21216666666667,3.7749832618907804,95.233,38.510920000000006,39.104,40.18975,41.120999999999995,42.6775,45.5532,51.03015,56.966060000000006,65.86950300000011,0.0,0.0,0.0,0.0,6000,25.966,29.162681666666668,2.6737146733830612,61.833,26.736909999999998,27.16385,27.85575,28.511499999999998,29.3555,30.6476,34.7211,40.56202,46.468151000000034,0.0,0.0,0.0,0.0,6000,26.454,29.450138666666668,2.9488821972805597,152.712,27.044990000000002,27.425949999999997,28.194,28.865499999999997,29.72425,30.8681,33.93350000000003,40.21681000000002,45.44030400000006,0.0,0.0,0.0,0.0,590.349,669.1205,631.9597,803.5872,662.9231699999999,867.3192,697.5698529999997,886.506627
screen,good,tcp,9001,65536,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,6000,511.354,650.4029135000001,80.46578717654904,922.527,520.35498,543.1759500000001,600.69775,637.0799999999999,686.893,768.1231,820.671,885.67503,908.6987050000009,0.0,0.0,0.0,0.0,100.0,0,6000,540.105,701.6594891666666,77.43875348505993,1222.318,558.63456,595.19285,657.017,679.5605,759.5375,815.6152999999999,830.8394,894.65582,1080.2364100000002,0.38333333333333336,0.0,0.0,0.0,6000,42.474,51.26259483333334,10.4903576536427,130.85,43.741,44.552949999999996,46.0185,48.057,50.823750000000004,59.7692,81.7275,93.5891,107.78668700000014,0.0,0.0,0.0,0.0,6000,29.866,36.88507583333333,10.759391820532855,107.693,30.988,31.518849999999997,32.51775,33.5045,35.3555,42.70660000000001,72.02650000000001,82.63761000000001,95.77600900000022,0.0,0.0,0.0,0.0,6000,30.417,37.1028585,8.563949615285251,240.051,31.346960000000003,31.9309,33.20075,34.5135,36.83225,42.5462,63.00245,69.94856,78.76465000000013,0.0,0.0,0.0,0.0,592.8495,697.396,658.2648,829.1038,685.7442900000001,896.08588,696.0344359999999,917.710269
screen,good,udp,1500,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,446.219,492.18568300000004,30.23680380499639,591.387,448.91966,451.2549,460.707,489.69100000000003,510.37699999999995,519.2203000000001,550.3978500000001,574.4646,582.52709,0.0,0.0,0.0,0.0,100.0,0,6000,460.522,506.1734015,29.9831924523162,661.017,462.59897,464.89395,475.6055,505.038,520.9215,536.7943000000001,566.83545,588.31846,604.9275520000001,0.0,0.0,0.0,0.0,6000,16.649,26.6988995,18.968473917065648,96.849,17.775,18.1369,18.82475,19.4375,20.544,71.6979,76.37425,84.41950000000001,87.79604000000002,0.0,0.0,0.0,0.0,6000,14.27,24.413220833333334,18.57705025524054,144.756,15.131,15.536950000000001,16.33975,17.281,19.30525,69.18820000000001,71.6873,80.94418,84.60817500000024,0.0,0.0,0.0,0.0,6000,14.945,26.411399,20.182787355139997,105.071,16.11291,17.04995,18.137,18.936500000000002,19.93025,74.4046,80.53960000000001,87.38639,89.909039,0.0,0.0,0.0,0.0,455.1195,511.3515,504.115,561.8806,519.95643,578.9341499999999,533.0943399999999,587.423606
screen,good,udp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,432.878,486.50168133333335,29.019792142319897,580.08,435.88579000000004,439.69190000000003,471.01575,481.8835,514.6145,520.839,524.7461000000001,541.20834,570.6663790000001,0.0,0.0,0.0,0.0,100.0,0,6000,472.732,517.8774878333334,30.227300935873384,794.325,477.19768,481.95325,498.5705,509.9645,529.97725,559.7766,570.36,640.6133900000001,663.458132,0.0,0.0,0.0,0.0,6000,17.301,22.05887166666667,4.284124366292824,109.471,18.59496,19.0619,19.90075,20.681,23.432499999999997,26.4212,27.50805,31.793690000000016,74.096023,0.0,0.0,0.0,0.0,6000,11.876,14.794564666666668,3.4680083767418375,77.788,12.876,13.26685,13.89,14.3635,14.934,15.7483,16.887050000000002,20.636070000000046,69.61737500000008,0.0,0.0,0.0,0.0,6000,12.446,15.918953666666665,3.708221593997122,115.429,12.848,13.325,14.203,15.524999999999999,17.07925,17.900199999999998,18.34805,24.566280000000138,72.1894320000003,0.0,0.0,0.0,0.0,447.21000000000004,517.854,494.4618,525.7049,509.69867,545.97227,534.571119,576.348432
