footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
larger,padded128,11184800,0,0,64,12971,1,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321345820,28.7305825764,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,511595266,45.7402247693,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,329545946,29.4637316716,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1646077638,147.170949682,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,394764712,35.2947493026,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,484493206,43.31710947,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,327153994,29.2498742937,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,378993961,33.8847329411,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,1673577927,149.629669462,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,1670902255,149.390445515,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,1671272276,149.423528002,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,363158860,32.4689632358,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1678294420,150.051357199,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1677689340,149.99725878,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332989288,29.7715907303,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,365415941,32.6707621951,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,323924552,28.9611394035,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451266462,40.3464042272,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,475418320,42.5057506616,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,366368292,32.7559090909,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,478608313,42.790958533,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,334350679,29.8933086868,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,1673298897,149.604722212,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,1660977028,148.503060225,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,1663362000,148.716293541,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,350924521,31.3751270474,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,330452297,29.5447658429,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,452191953,40.4291496495,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,326854204,29.2230709534,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,1670848855,149.385671179,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1645976577,147.161914116,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,393935472,35.2206093985,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,482913445,43.1758676954,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,378321361,33.8245977577,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,325373813,29.0907135577,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,510483735,45.6408460589,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,1675861659,149.833851209,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451591763,40.3754884307,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332408728,29.7196845719,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,365465802,32.6752201202,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,1670228494,149.33020653,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,324147242,28.98104946,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1695517983,151.591265199,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1675743278,149.823267113,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,471348907,42.1419164402,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,363247760,32.4769115228,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,1664312520,148.801276733,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,364263101,32.5676901688,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,452561054,40.462149882,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,351746342,31.4486036407,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,1668650414,149.189115049,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,334389269,29.8967589049,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,479095303,42.8344988735,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,1675224498,149.776884522,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,332787748,29.7535716329,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,918273,0,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,1681857803,150.36994877,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,372911346,33.3409042629,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,320979589,28.6978389421,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,322726861,28.8540573814,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,470989947,42.1098228846,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,358194646,32.0251274945,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,448052321,40.0590373543,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,1684183655,150.577896341,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,1669463074,149.261772584,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332548118,29.732147021,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,452128693,40.4234937594,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1677919710,150.017855482,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1675711799,149.820452668,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,365474682,32.6760140548,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,362996660,32.4544614119,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,474851320,42.4550568629,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,324766543,29.036419337,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,1691261949,151.210745744,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,1677630930,149.992036514,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,1673499577,149.62266442,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,502288349,44.9081207532,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,316869397,28.3303587905,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1661148688,148.518407839,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,373340757,33.3792966347,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,386676987,34.5716496495,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,480588694,42.9680185609,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,316925546,28.3353789071,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,365262021,32.6570006616,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,474657990,42.4377717974,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1685673206,150.711072706,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,365551941,32.6829215543,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,325535492,29.1051688005,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1688638438,150.976185359,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,453893125,40.5812464237,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,1689971529,151.095373096,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332633208,29.739754667,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,1680516082,150.24998945,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,480212853,42.9344157249,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,318212788,28.4504674201,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,502125969,44.893602836,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,388966278,34.77632841,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,315454325,28.203841374,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,1676931000,149.929457836,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,373679397,33.409573439,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1666926192,149.034957442,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,1671259975,149.422428206,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,373126526,33.3601428725,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,448312420,40.0822920392,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,1684623375,150.617210411,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,323405272,28.9147121093,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,358445807,32.0475830592,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321379400,28.7335848652,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,1688397478,150.954641835,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,470071906,42.0277435448,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,1662501579,148.639365836,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,363880170,32.5334534368,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,331096757,29.6023851119,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,333084998,29.7801478793,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,476981441,42.6455047028,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,351328131,31.4112126279,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,452270363,40.4361600565,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,1676365579,149.878905211,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,1665884352,148.941809599,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,334306869,29.8893917638,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,453731665,40.566810761,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1688369658,150.952154531,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1675955019,149.842198251,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,366140712,32.7355618339,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,363788910,32.5252941492,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,475190220,42.485356913,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,324823722,29.0415315428,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,1673300927,149.604903709,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,1676195438,149.863693405,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,1671251785,149.421695962,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,511831486,45.7613445033,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,325509963,29.1028863279,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1644467606,147.027001466,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
