key,node,second,interval_seconds,read_ops,write_ops,read_bytes,write_bytes,read_time_us,write_time_us,volume_iops_exceeded_us,volume_tp_exceeded_us,instance_iops_exceeded_us,instance_tp_exceeded_us,queue_length
07-burst-prep-always-r0,use1-az2,0.540810925,1.100705328,0,9208,0,204537856,0,233986,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,1.641744266,1.100712929,0,18494,0,408985600,0,472341,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,2.742169209,1.100714754,0,18552,0,411668480,0,478078,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,3.84287914,1.100699307,0,18571,0,413483008,0,471738,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,4.943634564,1.100705558,0,18566,0,410968064,0,472376,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,6.044422776,1.100717241,0,43238,0,1203798016,0,1783316,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,7.145066274,1.100711684,0,44390,0,1242595328,0,1834542,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,8.245760281,1.100714896,0,44414,0,1241698304,0,1849271,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,9.34660044,1.100714559,0,44456,0,1242554368,0,1859934,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,10.447323358,1.100717273,0,33901,0,903602176,0,1293758,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,11.547932326,1.100709168,0,18678,0,414359552,0,487155,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,12.648830564,1.100719645,0,18757,0,414572544,0,489397,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,13.749503794,1.100719993,0,18839,0,419233792,0,498289,0,0,0,0,13
07-burst-prep-always-r0,use1-az2,14.850069244,1.100713076,0,18675,0,413298688,0,493382,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,15.950795376,1.100708809,0,40841,0,1126629376,0,1673189,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,17.051517878,1.10071367,0,44394,0,1240227840,0,1884819,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,18.152145958,1.100716874,0,44310,0,1239248896,0,1870621,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,19.253125031,1.100708308,0,44321,0,1237950464,0,1869461,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,20.353667709,1.100713075,0,36229,0,977379328,0,1450643,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,21.454319308,1.100712137,0,18659,0,411824128,0,487366,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,22.555049459,1.100699279,0,18676,0,412450816,0,490093,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,23.655780278,1.100715235,0,18746,0,412868608,0,487369,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,24.756442012,1.100722304,0,18632,0,411910144,0,483683,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,25.857264227,1.100712332,0,38545,0,1053478912,0,1553967,0,0,0,0,7
07-burst-prep-always-r0,use1-az2,26.95802132,1.100716415,0,44394,0,1240584192,0,1888209,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,28.05858593,1.100701737,0,44555,0,1244733440,0,1864254,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,29.159351864,1.10071012,0,44502,0,1243869184,0,1877183,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,30.260029227,1.100712774,0,38491,0,1049792512,0,1581297,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,31.360738242,1.100706684,0,18730,0,413908992,0,483060,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,32.461574977,1.100710758,0,18618,0,410718208,0,482976,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,33.562203877,1.10070896,0,18636,0,410406912,0,484562,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,34.663027591,1.100717429,0,18822,0,416358400,0,494407,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,35.763579192,1.100712291,0,36475,0,985559040,0,1413854,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,36.864349865,1.100708206,0,44271,0,1236283392,0,1831215,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,37.965054313,1.100721029,0,44446,0,1242140672,0,1923308,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,39.065705082,1.100718776,0,44315,0,1238343680,0,1886539,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,40.166440402,1.100721155,0,40654,0,1119989760,0,1706277,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,41.267164918,1.100717854,0,18597,0,412266496,0,486742,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,42.367933729,1.100706812,0,18655,0,412475392,0,483015,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,43.468640111,1.100710144,0,18766,0,415883264,0,489623,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,44.569300827,1.100709598,0,18668,0,412819456,0,485955,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,45.670039994,1.100712996,0,34536,0,921915392,0,1381033,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,46.770927848,1.100712901,0,44419,0,1241616384,0,1912265,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,47.871434928,1.100727549,0,44295,0,1237598208,0,1898140,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,48.972208295,1.100711801,0,44332,0,1238560768,0,1906158,0,0,0,0,2
07-burst-prep-always-r0,use1-az2,50.073177573,1.100718078,0,42882,0,1192214528,0,1843727,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,51.173780483,1.10072114,0,18676,0,412721152,0,485012,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,52.27434967,1.100713046,0,18641,0,412418048,0,490870,0,0,0,0,3
07-burst-prep-always-r0,use1-az2,53.374979339,1.100702849,0,18650,0,412499968,0,495381,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,54.475723363,1.100711517,0,18698,0,412774400,0,490845,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,55.57644279,1.100719416,0,32060,0,844763136,0,1232257,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,56.67732247,1.100709093,0,44450,0,1242558464,0,1906361,0,0,0,0,13
07-burst-prep-always-r0,use1-az2,57.78233395,1.10518276,0,44789,0,1252663296,0,1940191,0,0,0,0,8
07-burst-prep-always-r0,use1-az2,58.882432012,1.100077768,0,44402,0,1241108480,0,1923190,0,0,0,0,1
07-burst-prep-always-r0,use1-az2,59.982710723,1.100058207,0,43584,0,1172488192,0,1775305,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,0.537805905,1.100692468,0,9744,0,272683008,0,324198,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,1.638490403,1.100702326,0,18583,0,408797184,0,443936,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,2.739258749,1.100700208,0,18696,0,413970432,0,448999,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,3.839892498,1.100693388,0,18744,0,414973952,0,452134,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,4.940642734,1.100695411,0,18707,0,412209152,0,448888,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,6.041469945,1.100710812,0,41605,0,1201643520,0,1581981,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,7.142117534,1.100712778,0,41872,0,1240178688,0,1612279,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,8.242766354,1.100698323,0,43039,0,1241870336,0,1643247,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,9.343524706,1.100702161,0,42996,0,1243422720,0,1628204,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,10.44414367,1.100701694,0,33124,0,904626176,0,1165631,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,11.544748439,1.100691939,0,18781,0,416260096,0,448002,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,12.645478467,1.100691564,0,18765,0,414703616,0,455085,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,13.746094791,1.100683484,0,18878,0,419319808,0,455229,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,14.846784033,1.100682035,0,18760,0,414363648,0,445994,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,15.947656938,1.100693428,0,39398,0,1124503552,0,1484446,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,17.048305104,1.100698833,0,43045,0,1239969792,0,1628129,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,18.149034258,1.100700158,0,42814,0,1238204416,0,1635616,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,19.249724753,1.100701742,0,42550,0,1237708800,0,1627458,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,20.350345177,1.100699514,0,35245,0,980697088,0,1262569,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,21.451019232,1.10068623,0,18653,0,410816512,0,437676,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,22.5516412,1.1006859,0,18712,0,412831744,0,448267,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,23.652428826,1.100690848,0,18762,0,414007296,0,439195,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,24.753029775,1.100689176,0,18614,0,410828800,0,439825,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,25.853855652,1.100695181,0,36091,0,1051189248,0,1304263,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,26.954613746,1.100706133,0,42918,0,1242640384,0,1657249,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,28.055297328,1.100697062,0,43062,0,1244311552,0,1638403,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,29.15593804,1.100701139,0,43079,0,1242554368,0,1646729,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,30.256581879,1.10069888,0,37409,0,1053065216,0,1382629,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,31.357315004,1.100693966,0,18751,0,413454336,0,441752,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,32.457867999,1.100681771,0,18637,0,411934720,0,441946,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,33.558671715,1.100686191,0,18643,0,410587136,0,447470,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,34.659345891,1.100692284,0,18795,0,415141888,0,442492,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,35.76007639,1.100694941,0,35124,0,983085056,0,1251989,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,36.860809551,1.100706915,0,42876,0,1236242432,0,1652448,0,0,0,0,14
07-burst-prep-always-r0,use1-az4,37.961591831,1.100699084,0,42716,0,1241628672,0,1642521,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,39.062312846,1.100707024,0,42385,0,1239056384,0,1621208,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,40.162786311,1.10070132,0,39376,0,1120841728,0,1478316,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,41.263468081,1.100691027,0,18689,0,414138368,0,448542,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,42.364210032,1.100688703,0,18654,0,412491776,0,443978,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,43.464880518,1.100695082,0,18767,0,414982144,0,445220,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,44.565643876,1.10071046,0,18693,0,413065216,0,437916,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,45.666452115,1.10069535,0,33475,0,920694784,0,1186688,0,0,0,0,3
07-burst-prep-always-r0,use1-az4,46.767182736,1.100699632,0,42834,0,1240088576,0,1665492,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,47.867806134,1.10070078,0,42742,0,1237692416,0,1648105,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,48.96851476,1.100703279,0,42494,0,1238138880,0,1647272,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,50.069149869,1.100709588,0,41096,0,1194102784,0,1586610,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,51.169838881,1.100697446,0,18671,0,412778496,0,437561,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,52.270443949,1.100694559,0,18644,0,412528640,0,443052,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,53.371211595,1.100692344,0,18688,0,412852224,0,442754,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,54.471878415,1.10069516,0,18708,0,413876224,0,447537,0,0,0,0,2
07-burst-prep-always-r0,use1-az4,55.572795153,1.100699053,0,29765,0,841756672,0,996343,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,56.673458159,1.100703551,0,42834,0,1240518656,0,1659015,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,57.77404637,1.100707099,0,42556,0,1248284672,0,1655309,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,58.874834474,1.100704475,0,42946,0,1241370624,0,1665803,0,0,0,0,1
07-burst-prep-always-r0,use1-az4,59.975405313,1.100706849,0,42088,0,1176686592,0,1552728,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,0.538833046,1.100671164,0,8890,0,201383936,0,229423,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,1.639499338,1.100676755,0,18224,0,407592960,0,456386,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,2.740181701,1.100675938,0,18422,0,414695424,0,471747,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,3.84093013,1.100682325,0,18394,0,412237824,0,466199,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,4.941532825,1.100679452,0,18401,0,410660864,0,462120,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,6.042123094,1.100686934,0,38178,0,1141329920,0,1418054,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az1,7.142769155,1.100666389,0,36066,0,1241137152,0,1457079,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,8.243448618,1.100669016,0,32828,0,1240502272,0,1370035,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,9.344074631,1.100663065,0,44387,0,1242988544,0,1719227,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,10.444856017,1.100666619,0,27129,0,924200960,0,1023832,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az1,11.545632095,1.100690072,0,18710,0,454541312,0,514319,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,12.646270601,1.100679482,0,18438,0,414273536,0,469172,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,13.746947467,1.100678338,0,18518,0,417693696,0,469181,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,14.847669035,1.100676235,0,18400,0,412680192,0,471665,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,15.948183345,1.100673321,0,36319,0,1061826560,0,1334270,0,0,0,0,6
08-burst-prep-and-batch-adaptive-r0,use1-az1,17.048845839,1.100666335,0,40481,0,1238151168,0,1624144,0,0,0,0,3
08-burst-prep-and-batch-adaptive-r0,use1-az1,18.14951566,1.100664512,0,36508,0,1235824640,0,1516136,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,19.250168078,1.100664628,0,35387,0,1234944000,0,1477652,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,20.350871638,1.100667137,0,29567,0,988467200,0,1156103,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,21.451645318,1.100679854,0,18706,0,444035072,0,504507,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,22.552305207,1.100680009,0,18554,0,428584960,0,485482,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,23.653072418,1.100678969,0,18438,0,411529216,0,465729,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,24.753652572,1.100677442,0,18306,0,409219072,0,455972,0,0,0,0,4
08-burst-prep-and-batch-adaptive-r0,use1-az1,25.85424293,1.100673104,0,32335,0,989655040,0,1171464,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,26.954874151,1.100669583,0,37876,0,1239511040,0,1524458,0,0,0,0,4
08-burst-prep-and-batch-adaptive-r0,use1-az1,28.055537701,1.100668516,0,36089,0,1241554944,0,1496028,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,29.15626888,1.100665932,0,40518,0,1240838144,0,1640165,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,30.256942471,1.100668935,0,32494,0,1058152448,0,1278656,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,31.357711412,1.100677377,0,18828,0,447553536,0,509282,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,32.458350026,1.100680259,0,18450,0,424513536,0,476915,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,33.559088444,1.100685804,0,18357,0,412430336,0,467341,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,34.659722588,1.100677646,0,18270,0,412639232,0,470254,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,35.760312589,1.100674503,0,31745,0,921653248,0,1140674,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az1,36.861039316,1.10066946,0,35651,0,1233326080,0,1474830,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,37.961631579,1.100670472,0,36542,0,1239035904,0,1511847,0,0,0,0,3
08-burst-prep-and-batch-adaptive-r0,use1-az1,39.062300215,1.100668109,0,38195,0,1235996672,0,1565166,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,40.162966441,1.100675316,0,36942,0,1127182336,0,1455769,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,41.263789372,1.100680216,0,18796,0,453804032,0,513933,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,42.364433318,1.100680862,0,18473,0,423124992,0,473413,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,43.465132888,1.100684463,0,18422,0,414334976,0,466133,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,44.565837394,1.100680638,0,18319,0,411279360,0,457153,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,45.666369687,1.100678885,0,26039,0,856059904,0,952240,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,46.767048265,1.100670724,0,36905,0,1238384640,0,1515253,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,47.867748023,1.100673063,0,38810,0,1235673088,0,1585134,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,48.968360543,1.100670734,0,36010,0,1235087360,0,1484864,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,50.069054722,1.10067054,0,39064,0,1194704896,0,1572885,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,51.169857002,1.100677939,0,18622,0,437506048,0,501637,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,52.270544494,1.100681438,0,18684,0,442535936,0,502854,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,53.371265795,1.100682546,0,18374,0,412450816,0,466658,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,54.471871563,1.100679567,0,18330,0,408080384,0,464474,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,55.572500239,1.100681417,0,24180,0,782389248,0,843784,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,56.673125334,1.100673738,0,37798,0,1239236608,0,1567653,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,57.773800057,1.100670687,0,36146,0,1245638656,0,1505446,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az1,58.874496249,1.100671326,0,37675,0,1237442560,0,1548877,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az1,59.975146726,1.100675195,0,40560,0,1236860928,0,1651696,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,0.539959598,1.100709056,0,8707,0,181248000,0,206259,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,1.640497115,1.100713663,0,17982,0,375361536,0,432837,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,2.741370171,1.100718745,0,18418,0,409927680,0,463747,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,3.842047705,1.100713456,0,18456,0,413753344,0,471371,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,4.942682921,1.100711402,0,18436,0,408948736,0,472934,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,6.043364976,1.100717018,0,38785,0,1201065984,0,1570099,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,7.144069278,1.100716497,0,36019,0,1240965120,0,1559625,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,8.244725012,1.100706141,0,32750,0,1240715264,0,1406249,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,9.345526711,1.100702153,0,44363,0,1241661440,0,1793119,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az2,10.446221676,1.100728004,0,26935,0,903614464,0,1039165,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,11.546899517,1.10070934,0,18363,0,415449088,0,471306,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,12.647650242,1.100704336,0,18492,0,413720576,0,469747,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,13.748330179,1.100710418,0,18588,0,418279424,0,483473,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,14.84916828,1.100708956,0,18503,0,414527488,0,477538,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,15.949697655,1.10071139,0,37141,0,1123418112,0,1509926,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,17.050422998,1.10069893,0,40630,0,1240383488,0,1675300,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,18.15117628,1.100719498,0,36700,0,1237544960,0,1584310,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,19.251866151,1.100719645,0,35696,0,1237344256,0,1553352,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,20.352602809,1.100719238,0,29602,0,978427904,0,1187717,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,21.453343694,1.100700758,0,18411,0,410927104,0,469681,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,22.554163544,1.10070115,0,18483,0,413122560,0,478932,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,23.654745936,1.100711299,0,18468,0,410808320,0,470628,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,24.755691464,1.100702687,0,18408,0,412094464,0,465830,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,25.856113762,1.100717053,0,33013,0,1049890816,0,1318758,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,26.956849003,1.100720127,0,38008,0,1239867392,0,1618007,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,28.057605605,1.10072225,0,36363,0,1245450240,0,1572708,0,0,0,0,3
08-burst-prep-and-batch-adaptive-r0,use1-az2,29.158323081,1.100719017,0,40711,0,1241939968,0,1714505,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,30.259102813,1.100723531,0,32645,0,1051234304,0,1345450,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,31.359777279,1.100722557,0,18581,0,413790208,0,480504,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,32.46050144,1.100708368,0,18387,0,410112000,0,471479,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,33.561148112,1.100718285,0,18409,0,412839936,0,467746,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az2,34.661831339,1.10070122,0,18330,0,414183424,0,470105,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,35.762629244,1.100714892,0,32506,0,980918272,0,1246495,0,0,0,0,3
08-burst-prep-and-batch-adaptive-r0,use1-az2,36.86332389,1.100710425,0,35848,0,1236353024,0,1532414,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,37.963992926,1.10070727,0,36724,0,1239384064,0,1568514,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,39.06499926,1.100718571,0,38437,0,1238876160,0,1623170,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,40.165419975,1.100714726,0,36910,0,1119391744,0,1497443,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,41.266179002,1.100730367,0,18454,0,414257152,0,473481,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,42.366837583,1.100707695,0,18404,0,409464832,0,468770,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,43.467579224,1.100713035,0,18499,0,414924800,0,472303,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,44.568336055,1.100724264,0,18406,0,412028928,0,473186,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,45.669076098,1.100709789,0,26816,0,919588864,0,1027966,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,46.769825613,1.100706828,0,37079,0,1238929408,0,1579221,0,0,0,0,3
08-burst-prep-and-batch-adaptive-r0,use1-az2,47.870419468,1.100713914,0,38936,0,1236692992,0,1651195,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,48.971154161,1.100706467,0,36331,0,1237499904,0,1537501,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,50.071849558,1.100712955,0,39209,0,1192386560,0,1642459,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,51.172662127,1.100712196,0,18442,0,412262400,0,463256,0,0,0,0,12
08-burst-prep-and-batch-adaptive-r0,use1-az2,52.273281974,1.100716572,0,18435,0,412700672,0,469616,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az2,53.374073482,1.100710876,0,18447,0,412078080,0,471653,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az2,54.474705456,1.10071432,0,18435,0,412942336,0,472067,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,55.575429216,1.100715295,0,24920,0,841633792,0,930372,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,56.676187414,1.100712699,0,37958,0,1240629248,0,1580640,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,57.776868719,1.100713459,0,36377,0,1247436800,0,1540971,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,58.877631782,1.100726563,0,37877,0,1239433216,0,1616316,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az2,59.978279747,1.100710573,0,40829,0,1236680704,0,1697958,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az4,0.537981481,1.100690755,0,9471,0,271589376,0,312896,0,0,0,0,2
08-burst-prep-and-batch-adaptive-r0,use1-az4,1.643449938,1.105521331,0,18469,0,409866240,0,450105,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az4,2.743592287,1.100048651,0,18539,0,413900800,0,442637,0,0,0,0,1
08-burst-prep-and-batch-adaptive-r0,use1-az4,3.843714255,1.100082316,0,18591,0,415858688,0,445312,0,0,0,0,1
